id,created_at,text
854016921922088960,2017-04-17 17:01:15,Check out @Hundred_Handed's AXS interview! https://t.co/ENcT7s1miU #MusicMonday #ProudDad
854004962375852033,2017-04-17 16:13:44,"RT @TheDrPhilShow: Rachel Dolezal refers to herself as “transracial,” “trans-Black,” and sometimes, “Pan-African.” https://t.co/Re0hWc1ZqQ…"
853982820817027072,2017-04-17 14:45:45,"RT @TheDrPhilShow: Rachel Dolezal has been labeled by some as a “race faker” &amp; “ethnic fraud,” allegations she strongly denies. https://t.c…"
853982807021965312,2017-04-17 14:45:42,"RT @TheDrPhilShow: #RachelDolezal, a former NAACP Chapter President, addresses accusations and controversy that dominated headlines. #DrPhi…"
853714763423133698,2017-04-16 21:00:35,"Do you need advice? If you are willing to appear on the show, send us your story! https://t.co/ISNDhjE7KH #DrPhil https://t.co/pa0sywppul"
853684665076641794,2017-04-16 19:00:59,Do you feel like you're in a slump? Here are 3 tips to improve your mood and feel happier: https://t.co/ZxtYyCBD3F… https://t.co/4RvI7DEkhM
853669413056327680,2017-04-16 18:00:23,All-new tomorrow: Does former NAACP Chapter President #RachelDolezal say she thinks she misrepresented herself to o… https://t.co/t6lxap52Z6
853654432466313217,2017-04-16 17:00:51,11 easy ways to alleviate #stress: https://t.co/2sH31Mns5C https://t.co/uvvHVTn4wh
853624293858717696,2017-04-16 15:01:05,17 warning signs of a midlife crisis: https://t.co/GqajhcKlEy https://t.co/lvkz9BZgDr
853352392183746560,2017-04-15 21:00:39,5 ways to break a bad habit: https://t.co/ztNmlOMjEK https://t.co/qL9bkID02K
853322216230068224,2017-04-15 19:00:44,The top 7 reasons why people #lie: https://t.co/mWYMZ6A0Mm https://t.co/8G0L8Pchhb
853308279849709571,2017-04-15 18:05:22,All-new Monday: Why does former NAACP Chapter President #RachelDolezal say she let people think what they want abou… https://t.co/KkGu2zLt99
853292043640205313,2017-04-15 17:00:51,A narcissist thinks that whatever they’re saying is selling. #qotd https://t.co/PqhqC0x6d8
853261865589374976,2017-04-15 15:00:56,5 strategies for rebuilding a marriage: https://t.co/MwmI1mEEJe #MarriageAdvice https://t.co/8zq8QvKLYv
853088051228274688,2017-04-15 03:30:15,How to define your authentic self: https://t.co/MjaBmuwZSu https://t.co/rCzAmeq1oY
853073034470719488,2017-04-15 02:30:35,5 ways to start fixing a broken #marriage: https://t.co/NXJHJgnnjZ #MarriageAdvice https://t.co/2kAjXmR7wk
853050377763250178,2017-04-15 01:00:33,"All-new Monday: Interview w/ former NAACP Chapter President #RachelDolezal, who has been accused of being a “race t… https://t.co/yx35IQNBkl"
853036170019708928,2017-04-15 00:04:06,"RT @TheDrPhilShow: Why Shannon claims her husband has exhibited ""frightening"" behavior during his quest for enlightenment: https://t.co/bKh…"
853018291488477184,2017-04-14 22:53:03,"RT @TheDrPhilShow: “He’s neglected the boys. He doesn’t spend very much time with us.""  #DrPhil https://t.co/BCq8AQBX84"
853009147058462720,2017-04-14 22:16:43,"RT @TheDrPhilShow: Why Shannon claims her husband is ""more of a walking hypocrite"": https://t.co/PiLObkO1h8 #DrPhil https://t.co/PnvBjYW01t"
852984599625973760,2017-04-14 20:39:10,RT @TheDrPhilShow: What else does Alex say has happened on his spiritual quest? #DrPhil https://t.co/j4AnYBNbDC
852961182835032064,2017-04-14 19:06:07,RT @TheDrPhilShow: Alex describes what it was like when he realized he had the answers to all of life’s mysteries: https://t.co/ZxIaaJ2eE0…
852954397126545408,2017-04-14 18:39:10,RT @TheDrPhilShow: Thank you @DeepakChopra for stopping by to surprise today's guest! #DrPhil https://t.co/OLM5z0IdOk
852926823335829505,2017-04-14 16:49:35,RT @TheDrPhilShow: .@DeepakChopra’s advice for a man who claims to be enlightened: https://t.co/S0hQ0A1W13 #DrPhil https://t.co/w5dCz9WMuv
852908885144817664,2017-04-14 15:38:19,"RT @TheDrPhilShow: Shannon claims her husband neglects their family &amp; lost thousands of dollars in pursuit of ""enlightenment"": https://t.co…"
852889993089400833,2017-04-14 14:23:14,RT @TheDrPhilShow: What happens when Alex says he finally found the answer to why he is on Earth: https://t.co/gg4AfYUUED #DrPhil https://t…
852889975951642625,2017-04-14 14:23:10,"RT @TheDrPhilShow: Shannon claims her husband, Alex, has become obsessed with gurus, aliens and enlightenment: https://t.co/PEiM0VxWaH #DrP…"
852718153834651649,2017-04-14 03:00:25,The impact of child sexual abuse on victims: https://t.co/375McbT4Tb https://t.co/4pbxrnjHyA
852681907770867712,2017-04-14 00:36:23,"RT @TheDrPhilShow: Camma, who claims her daughter lied about sexual abuse, finally hears details of fiancé’s confession: https://t.co/TKg61…"
852661187938365440,2017-04-13 23:14:03,"RT @TheDrPhilShow: Why  Camma says she thinks her daughter is ""too happy"" to have been molested: https://t.co/lovJXfXdR1 #DrPhil https://t.…"
852643824681615360,2017-04-13 22:05:03,RT @TheDrPhilShow: Why Camma says she was arrested for witness tampering in child molestation case: https://t.co/cufb09X4BE #DrPhil https:/…
852622389372264448,2017-04-13 20:39:53,RT @TheDrPhilShow: Camma claims her fiancé falsely confessed to molesting her child: https://t.co/0xkJMIqV6b #DrPhil https://t.co/SSGYyhohy6
852598217523040257,2017-04-13 19:03:50,RT @TheDrPhilShow: Why Camma claims her ex-husband put their daughter up to lying about being abused: https://t.co/ihmlVScDyG #DrPhil https…
852582865409679360,2017-04-13 18:02:49,"RT @TheDrPhilShow: Andrew, who was convicted of molesting his fiancée’s young daughter, proclaims his innocence: https://t.co/N8eO7Rdm37 #D…"
852567397856931840,2017-04-13 17:01:22,What goals and dreams do you want to pursue? #ThursdayThoughts #qotd https://t.co/4xHb7PGRDv
852558025801867264,2017-04-13 16:24:07,RT @Robin_McGraw: I love time spent with these precious ones! #ThrowbackThursday ❤️❤️ https://t.co/KKeO0Hu1KC
852556932640526337,2017-04-13 16:19:47,"RT @TheDrPhilShow: Camma’s 8-year-old daughter accused her fiancé, Andrew, of touching her in ""bad places."" https://t.co/MqCblOAI3A #DrPhil…"
852532841648803840,2017-04-13 14:44:03,RT @TheDrPhilShow: Camma defends standing by her fiancé who was convicted of abusing her daughter: https://t.co/nKOTrJVyXC #DrPhil https://…
852532831276253188,2017-04-13 14:44:00,RT @TheDrPhilShow: Can Camma and Brandon finally put aside their differences and pull together in support of their daughter? https://t.co/s…
852355802404986881,2017-04-13 03:00:33,6 signs your marriage is falling apart – and how to fix it: https://t.co/9hky3FgmAJ #MarriageAdvice https://t.co/OZVVXkTLBH
852333102840115201,2017-04-13 01:30:21,Mind control warning signs: https://t.co/l9LFCtDPRS https://t.co/KL9X1ARR9h
852318640376389633,2017-04-13 00:32:53,"RT @TheDrPhilShow: ""I think you lie when it’s convenient."" https://t.co/xcdpHULJgH #DrPhil https://t.co/FVZ2i0emhn"
852296735372173313,2017-04-12 23:05:51,RT @TheDrPhilShow: Stephen claims he is suffering from memory loss – could he be faking it? https://t.co/iBfuQ0lY3J #DrPhil https://t.co/GT…
852283151736987648,2017-04-12 22:11:52,RT @TheDrPhilShow: Why Karla claims her husband set her up to have social anxiety: https://t.co/DgMzmEQDV7 #DrPhil https://t.co/hO213Z1t1D
852257643557261314,2017-04-12 20:30:31,"If you’re not involved in something, then you won’t have a memory of something that you really weren’t present for.… https://t.co/RvCNLWDCsB"
852238183270039552,2017-04-12 19:13:11,RT @TheDrPhilShow: Stephen claims he has a blank spot in his memory and can’t remember anything before the age of 21. https://t.co/FEF4kTQx…
852231384261287936,2017-04-12 18:46:10,RT @TheDrPhilShow: Karla says she took her wedding ring off 17 years ago and her husband still hasn’t made her want to put it back on. http…
852213000337367040,2017-04-12 17:33:07,RT @Robin_McGraw: I love interacting with the @DrPhil audience! https://t.co/xfRmrqOYLq
852204682663428096,2017-04-12 17:00:04,Is stress taking a toll on your child? @Pfizer’s Dr. Freda Lewis-Hall reveals potential warning signs for parents:… https://t.co/1bvm6EhbBy
852196969904656384,2017-04-12 16:29:25,"RT @TheDrPhilShow: Why Karla says she has ""no idea"" if her husband is gay, straight, or asexual: https://t.co/l3UOHlUdNv #DrPhil https://t.…"
852171253582413824,2017-04-12 14:47:14,"RT @TheDrPhilShow: Stephen admits he has ""manipulated,"" ""played mind games,"" &amp; lied to his wife during their 38-year-marriage. https://t.co…"
852171233223364609,2017-04-12 14:47:09,RT @TheDrPhilShow: Karla claims her husband has lied to and manipulated her so subtly that she thought she was the problem. https://t.co/NS…
851993362186022913,2017-04-12 03:00:21,Could you be suffering from body dysmorphia? https://t.co/fHECpplQmg https://t.co/fx34dgBV2b
851978315133054978,2017-04-12 02:00:33,5 suicide warning signs and 5 things you can do to help: https://t.co/6aB7tsDJxt https://t.co/SvWD0XtRHK
851956316906037248,2017-04-12 00:33:09,RT @TheDrPhilShow: .@DrPhil to guest with long history of cutting and self-harm: https://t.co/IR2yShyOFu https://t.co/lD0PFK45Q7
851933428077412352,2017-04-11 23:02:12,"RT @TheDrPhilShow: Emily, a social media ""celebrity"" denies treating self-harm ""like a competition."" https://t.co/YAiBKNa1Xv #DrPhil https:…"
851911567801176064,2017-04-11 21:35:20,RT @TheDrPhilShow: Woman who self-harms claims seeing images of scarring online caused her to relapse: https://t.co/7tH27Y5YbT #DrPhil http…
851890854625136640,2017-04-11 20:13:01,RT @TheDrPhilShow: Why Renee says she started a petition to remove another who self-harms from social media: https://t.co/s18VVacjII #DrPhi…
851865745990402048,2017-04-11 18:33:15,RT @TheDrPhilShow: The @No7USA team gives Sarah tips to look her best at the 5 weddings she has coming up this year: https://t.co/v3uJB8l1V…
851844187251130368,2017-04-11 17:07:35,"RT @TheDrPhilShow: Why Carol, a nurse, says she takes care of her daughter’s self-inflicted injuries at home: https://t.co/L5Q06buqBg #DrPh…"
851836433237131265,2017-04-11 16:36:46,"RT @Robin_McGraw: Today is #NationalPetDay, but isn't every day ""pet day""? It is in our house! (and car!) 😀❤️🐶🐶 https://t.co/DWd6FGSsIC"
851833990830891008,2017-04-11 16:27:04,RT @TheDrPhilShow: Why a woman who self-harms says it shouldn’t be a taboo subject: https://t.co/FnZ7xndhUg #DrPhil https://t.co/RtG8ykgqcs
851800864381517824,2017-04-11 14:15:26,RT @TheDrPhilShow: 22-year-old Emily claims she's cut herself almost half a million times since age 13: https://t.co/lfl1vug9NJ #DrPhil htt…
851800835390451713,2017-04-11 14:15:19,"RT @TheDrPhilShow: Emily claims she has cut her body 500,000 times and opens up about her life of self-harm to her 200,000+ social media fo…"
851580586821120000,2017-04-10 23:40:08,Child sexual abuse warning signs and resources: https://t.co/p6ddIg8FNM https://t.co/mnR9LsulUm
851566216766345216,2017-04-10 22:43:02,"RT @TheDrPhilShow: Why @DrPhil tells mom of 16-Year-Old, “I think you are absolutely breaking this girl’s heart”: https://t.co/XDFhhD3NxJ h…"
851551376404430848,2017-04-10 21:44:03,"RT @TheDrPhilShow: Why Mark, a registered sex offender who took a plea deal, says he’s innocent: https://t.co/N7rvEXHDU2 #DrPhil https://t.…"
851536187223293952,2017-04-10 20:43:42,RT @TheDrPhilShow: Will Arlene still stand by her sex offender boyfriend after hearing his confession? https://t.co/GGKTsjIZP7 #DrPhil http…
851504802177490944,2017-04-10 18:38:59,RT @TheDrPhilShow: Why Anne says her best friend’s daughter is better off living with her than her mom: https://t.co/mc591Dv6KW #DrPhil htt…
851490221048774656,2017-04-10 17:41:03,RT @TheDrPhilShow: Why Arlene defends her sex offender boyfriend: https://t.co/Il4b0EyS1s #DrPhil https://t.co/ejs5wpRu1G
851472520062664704,2017-04-10 16:30:43,Check out the videos for @hundred_handed's Vibe and Celebrate! https://t.co/cLp0KVzKjE #MusicMonday #ProudDad
851469704430444544,2017-04-10 16:19:31,"RT @TheDrPhilShow: 16-year-old Morgan says she was touched ""inappropriately"" by her mom’s former boyfriend: https://t.co/uZKwwEUIDL #DrPhil…"
851447974781636609,2017-04-10 14:53:10,RT @TheDrPhilShow: Arlene says she’s convinced her sex offender boyfriend was falsely accused: https://t.co/yOOWk4fJTz #DrPhil https://t.co…
851447962009870338,2017-04-10 14:53:07,RT @TheDrPhilShow: 16-year-old Morgan says her mom moved a sex offender into their home and kicked her out: https://t.co/8s9M8KtVEx #DrPhil…
851447950685478912,2017-04-10 14:53:05,RT @TheDrPhilShow: Morgan says her mom moved her sex offender boyfriend into their house despite Morgan saying she felt uncomfortable. http…
851179187893358592,2017-04-09 21:05:07,8 questions to ask yourself before rushing into #marriage: https://t.co/seoo7CuWam https://t.co/aKGTIcSqy8
851149022840717312,2017-04-09 19:05:15,Are you at risk for an #EatingDisorder? Take this quiz to find out: https://t.co/C4Ewrhqqcp https://t.co/Nn8AtR1tbR
851120346606456832,2017-04-09 17:11:18,RT @JayMcGraw: Great day on Aspen Mountain with @EricaMcGraw Avery and London. The kids are skiers! #blessed! #family #SPRINGBREAK https://…
851102659524390913,2017-04-09 16:01:01,5 steps to successfully #negotiate with your child: https://t.co/UgXaztKrF0 #ParentingTips https://t.co/OcdKRWzUYT
851072440268722176,2017-04-09 14:00:56,Characteristics of 3 types of #personality disorders: https://t.co/7z7IDHzbip https://t.co/9Y6Nt5jF8c
850845871214297088,2017-04-08 23:00:38,Are you or someone you know at odds with a neighbor? Tell us your story: https://t.co/IyDkSwBa5q #DrPhil https://t.co/o9afOmhemo
850815673597128705,2017-04-08 21:00:38,Marriage survival guide for tough times: https://t.co/ydgh63xZRO #MarriageAdvice https://t.co/x4YZtTVX2a
850785542996451329,2017-04-08 19:00:54,There’s no one else I’d rather have by my side at the end of the day but you @Robin_McGraw ❤️ https://t.co/j5pvwEVGhB
850740338365001728,2017-04-08 16:01:17,The 5 factors for a phenomenal #family: https://t.co/3LobNjuVrm https://t.co/3sjX7TwLlF
850710093578502144,2017-04-08 14:01:06,Are you concerned about your child’s obsession with celebrities? Ask these questions: https://t.co/8Q9RbY70sV… https://t.co/exHHqK7TLu
850504517519122435,2017-04-08 00:24:13,Advice for parents of troubled teens: https://t.co/eHmxDCUAUD  #ParentingAdvice https://t.co/WmdPenrAc8
850491843858939905,2017-04-07 23:33:51,RT @TheDrPhilShow: Are you embarrassed because your spouse or relative claims to have a “superhero power”? Tell us your story: https://t.co…
850479191749402625,2017-04-07 22:43:35,"RT @TheDrPhilShow: Could your cough be more than a cough? What to know about IPF, a serious #LungDisease: https://t.co/9nk9zJSK7B https://t…"
850460813425094667,2017-04-07 21:30:33,5 things all parents should require from their children: https://t.co/UtlEQlOZtX #ParentingAdvice https://t.co/ILDfe3sGTH
850450627058475008,2017-04-07 20:50:04,RT @TheDrPhilShow: Why @DrPhil says Nick’s parents should either have a co-parenting plan with his biological mother – or cut her out: http…
850442253570985984,2017-04-07 20:16:48,RT @TheDrPhilShow: Why 17-year-old Nick says he thinks he’s destined for jail: https://t.co/nYDnbaVel8 #DrPhil https://t.co/Z5F54NSvAl
850415846467936256,2017-04-07 18:31:52,RT @TheDrPhilShow: 6 signs you may be suffering from a rare #LungDisease: https://t.co/G96dfV3N8O https://t.co/BK3AWeuAiw
850402311805456389,2017-04-07 17:38:05,"RT @TheDrPhilShow: Lupita claims her son’s adoptive mom sends him to treatment ""so she doesn’t have to be bothered with him."" https://t.co/…"
850388412934664192,2017-04-07 16:42:51,"RT @TheDrPhilShow: Lupita admits she texted her runaway son’s adoptive mother: ""just send him to juvenile hall."" https://t.co/3r0DeS6Rto #D…"
850370245655240705,2017-04-07 15:30:40,It means that you choose to close the book instead of turn the page. #qotd https://t.co/XWKaReLSak
850360051176886272,2017-04-07 14:50:09,RT @TheDrPhilShow: Who does Lupita say she blames for turning her son into “a little monster”? https://t.co/bjeDlPyWmN #DrPhil https://t.co…
850360040720539648,2017-04-07 14:50:07,RT @TheDrPhilShow: Amy says she regrets asking her adopted son’s biological mother for help with his behavior issues: https://t.co/8xHEm3jm…
850360024119484417,2017-04-07 14:50:03,RT @TheDrPhilShow: Amy claims her adopted son Nick is out of control. #DrPhil https://t.co/Vy91H4YjGq
850196547392290816,2017-04-07 04:00:27,10 warning signs you might be baited by a catfish: https://t.co/RSwN5q9mtk #DatingAdvice https://t.co/sODr8G9xDd
850181449999409152,2017-04-07 03:00:27,How to stop spoiling your kids: https://t.co/BYb80Bap59 #ParentingAdvice https://t.co/jhrhEXqmku
850148487362523136,2017-04-07 00:49:29,RT @TheDrPhilShow: Update on two guests who admitted they were spoiled and entitled: https://t.co/cyk4w1tu10 #DrPhil https://t.co/MawGkW5w0A
850148472523284480,2017-04-07 00:49:25,RT @TheDrPhilShow: How Sarah overcame the tragic loss of her child: https://t.co/LzPOocwfqV #DrPhil https://t.co/BiVvUtlCVh
850148458560241664,2017-04-07 00:49:22,RT @TheDrPhilShow: How Reed says he broke free from his mom's meddling: https://t.co/S35RvbmuoH #DrPhil https://t.co/aoAyIF9wHX
850148444756824064,2017-04-07 00:49:18,RT @TheDrPhilShow: A former addict’s message for parents who have a child in rehab: https://t.co/xXaSNFxxcQ #DrPhil https://t.co/O5sdt1VCSu
850093770020241408,2017-04-06 21:12:03,"RT @TheDrPhilShow: Update on Sebrina, the woman who sent $272,000 to a man she met online: https://t.co/7GO2CqhGUK #DrPhil https://t.co/GNo…"
850079926963261440,2017-04-06 20:17:02,RT @TheDrPhilShow: 71-year-old man claims he’s jobless because his parents never supported him: https://t.co/U0aTsh2v4O #DrPhil https://t.c…
850061176708911104,2017-04-06 19:02:32,RT @TheDrPhilShow: Gulshan says she wants to prove to her mother-in-law that she can succeed in America: https://t.co/VPIXGU44ii #DrPhil ht…
850045676541050880,2017-04-06 18:00:57,Omission doesn't equal honesty! #ThursdayThoughts #qotd https://t.co/OzSGOZTsdU
850031631872049152,2017-04-06 17:05:08,"RT @TheDrPhilShow: Why Bill calls his 90-year-old mother an ""evil witch."" https://t.co/Pm2JOJDOnl #DrPhil https://t.co/KsooehFDDk"
850027438813859840,2017-04-06 16:48:28,RT @TheDrPhilShow: How Bill says he found a bride overseas: https://t.co/fQzapsyRRP #DrPhil https://t.co/VO7AIdSsD6
849996634117111808,2017-04-06 14:46:04,RT @TheDrPhilShow: How has Bill been since he appeared on the show 4 years ago? https://t.co/YFepRRv7rv #DrPhil https://t.co/zmEAmlr53F
849996622817775620,2017-04-06 14:46:01,RT @TheDrPhilShow: Does your spouse have small habits that annoy you in a big way? Tell us your story: https://t.co/pEnyoia3LY #DrPhil http…
849766202713006080,2017-04-05 23:30:25,How to maintain sobriety and avoid relapse: https://t.co/sUaPTQPzbd https://t.co/uJLcuQ1nZJ
849751118280355840,2017-04-05 22:30:28,Should a teenage mother keep her baby or give it up for adoption? 10 questions to ask: https://t.co/LorwHgfgcU https://t.co/f8jFZiMdiS
849737524691951616,2017-04-05 21:36:27,RT @TheDrPhilShow: Why @DrPhil put conditions on juvenile offender’s family before agreeing to send her to treatment: https://t.co/k5nJIH9L…
849725765205676032,2017-04-05 20:49:44,"RT @TheDrPhilShow: Why a teen on probation for assault says she thinks she’s on ""the right path"" to achieve her dreams: https://t.co/aV9NN1…"
849719849781665792,2017-04-05 20:26:13,RT @TheDrPhilShow: Teen mom Tanyadawn says she wants to break her family’s cycle of dysfunction: https://t.co/6UzlshFxs3 #DrPhil https://t.…
849690861856145409,2017-04-05 18:31:02,"RT @TheDrPhilShow: Why 17-year-old Tanyadawn says she feels ""trapped"": https://t.co/TRAWzci22v #DrPhil https://t.co/RZm0FBDIL7"
849676441381814273,2017-04-05 17:33:44,RT @TheDrPhilShow: 17-year-old Tanyadawn denies her aunt's claims that she's violating probation: https://t.co/0JB2XZGA6I #DrPhil https://t…
849661151378001920,2017-04-05 16:32:59,RT @TheDrPhilShow: Why Dorothy claims her sister enables her teen niece’s bad behavior: https://t.co/iB1C65LNG1 #DrPhil https://t.co/xX8UKA…
849645469693349888,2017-04-05 15:30:40,So choose wisely! #qotd https://t.co/Vk2UecHg73
849634620802977792,2017-04-05 14:47:33,"RT @TheDrPhilShow: Denise claims her teen daughter Tanyadawn is violating probation, which Tanyadawn denies: https://t.co/fUPMOeowY9 #DrPhi…"
849634604864552960,2017-04-05 14:47:29,"RT @TheDrPhilShow: Why the aunt of a teenage mom on probation for assault claims she’s ""going down a destructive path"": https://t.co/BiL2iL…"
849634593384808449,2017-04-05 14:47:27,RT @TheDrPhilShow: Can teen-mom Tanyadawn break out of her self-destructive patterns? https://t.co/C6Nsnz6OLL #DrPhil https://t.co/pGPZv5Kb…
849403836750069764,2017-04-04 23:30:30,How to parent based on your child’s personality: https://t.co/misWQmmpi1 #ParentingTips https://t.co/or9nhAfQaq
849388716670029826,2017-04-04 22:30:25,How to define your authentic self: https://t.co/nhDfzqkvhj https://t.co/0hmW5uex9z
849373915633917952,2017-04-04 21:31:36,RT @TheDrPhilShow: 5 tips from AARP fraud expert Amy Nofziger to protect yourself from two common #tech scams: https://t.co/58WjFjm237 http…
